PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply958,Marcus,Edwards,England,1998-12-03,Sporting CP,10,Forward,168,65,L
ply959,Jovane,Cabral,Cape Verde,1998-06-14,Sporting CP,,Forward,176,72,R
ply960,Nuno,Santos,Portugal,1995-02-13,Sporting CP,11,Forward,176,73,L
ply961,,Paulinho,Portugal,1992-11-09,Sporting CP,20,Forward,188,82,L
ply962,Pedro,Gonçalves,Portugal,1998-06-28,Sporting CP,28,Forward,173,65,R
ply963,,Rochinha,Portugal,1995-05-03,Sporting CP,16,Forward,169,68,R
ply964,Rodrigo,Ribeiro,Portugal,2005-04-28,Sporting CP,91,Forward,185,,R
ply965,Tiago,Ferreira,Portugal,2002-03-18,Sporting CP,59,Forward,174,64,L
ply966,,Trincão,Portugal,1999-12-29,Sporting CP,17,Forward,183,77,L
ply967,Koen,Casteels,Belgium,1992-06-25,VfL Wolfsburg,1,Goalkeeper,197,78,L
ply968,Niklas,Klinger,Germany,1995-10-13,VfL Wolfsburg,30,Goalkeeper,187,85,R
ply969,Pavao,Pervan,Austria,1987-11-13,VfL Wolfsburg,12,Goalkeeper,194,88,R
ply970,Philipp,Schulze,Germany,2003-01-29,VfL Wolfsburg,35,Goalkeeper,189,82,
ply971,Ridle,Baku,Germany,1998-04-08,VfL Wolfsburg,20,Defender,176,72,R
ply972,Sebastiaan,Bornauw,Belgium,1999-03-22,VfL Wolfsburg,3,Defender,191,81,R
ply973,Kilian,Fischer,Germany,2000-10-12,VfL Wolfsburg,2,Defender,182,77,
ply974,Maxence,Lacroix,France,2000-04-06,VfL Wolfsburg,4,Defender,190,88,R
ply975,Paulo,Otávio,Brazil,1994-11-23,VfL Wolfsburg,6,Defender,173,68,L
ply976,Jérôme,Roussillon,France,1993-01-06,VfL Wolfsburg,15,Defender,175,80,L
ply977,Micky van de,Ven,Netherlands,2001-04-19,VfL Wolfsburg,5,Defender,193,81,L
ply978,Maximilian,Arnold,Germany,1994-05-27,VfL Wolfsburg,27,Midfielder,184,74,L
ply979,Bartol,Franjić,Croatia,2000-01-14,VfL Wolfsburg,38,Midfielder,188,77,L
ply980,Yannick,Gerhardt,Germany,1994-03-13,VfL Wolfsburg,31,Midfielder,184,81,L
ply981,Josuha,Guilavogui,France,1990-09-19,VfL Wolfsburg,29,Midfielder,188,77,R
ply982,Felix,Nmecha,Germany,2000-10-10,VfL Wolfsburg,22,Midfielder,188,74,R
ply983,Kevin,Paredes,USA,2003-05-07,VfL Wolfsburg,40,Midfielder,175,61,L
ply984,Maximilian,Philipp,Germany,1994-03-01,VfL Wolfsburg,17,Midfielder,183,79,R
ply985,Mattias,Svanberg,Sweden,1999-01-05,VfL Wolfsburg,32,Midfielder,185,77,R
ply986,Patrick,Wimmer,Austria,2001-05-30,VfL Wolfsburg,39,Midfielder,182,77,
ply987,Josip,Brekalo,Croatia,1998-06-23,VfL Wolfsburg,14,Forward,175,70,R
ply988,Jakub,Kamiński,Poland,2002-06-05,VfL Wolfsburg,16,Forward,179,64,R
ply989,Max,Kruse,Germany,1988-03-19,VfL Wolfsburg,9,Forward,180,76,L
ply990,Omar,Marmoush,Egypt,1999-02-07,VfL Wolfsburg,33,Forward,183,81,R
ply991,Lukas,Nmecha,Germany,1998-12-14,VfL Wolfsburg,10,Forward,185,80,R
ply992,Dženan,Pejčinović,Germany,2005-02-15,VfL Wolfsburg,18,Forward,188,,L
ply993,Luca,Waldschmidt,Germany,1996-05-19,VfL Wolfsburg,7,Forward,181,75,L
ply994,Jonas,Wind,Denmark,1999-02-07,VfL Wolfsburg,23,Forward,190,82,R
ply995,Pascal,Formann,Germany,1982-11-16,VfL Wolfsburg,,Goalkeeping,188,75,
ply996,Christoph,Tebel,Germany,1988-06-13,VfL Wolfsburg,,Athletic,,,
ply997,Michele,Putaro,Germany,1974-02-25,VfL Wolfsburg,,Rehab,176,,
ply998,Alexander,Klitzpera,Germany,1977-10-19,VfL Wolfsburg,,Game,184,79,R
ply999,Tim,Cezanne,Germany,1989-08-15,VfL Wolfsburg,,Video,,,
ply1000,Martin,Raschick,Germany,1990-07-08,VfL Wolfsburg,,Video,,,
ply1001,Aaron,Briggs,England,1987-06-27,VfL Wolfsburg,,Chief,,,
ply1002,Iker,Álvarez,Andorra,2001-07-25,,13,Goalkeeper,190,77,R
ply1003,Filip,Jörgensen,Denmark,2002-04-16,,1,Goalkeeper,190,82,R
ply1004,Pepe,Reina,Spain,1982-08-31,Villarreal CF,1,Goalkeeper,188,92,R
ply1005,Gerónimo,Rulli,Argentina,1992-05-20,Villarreal CF,13,Goalkeeper,189,84,R
ply1006,Alberto,Moreno,Spain,1992-07-05,Villarreal CF,18,Defender,171,65,L
ply1007,Dani,Tasende,Spain,2000-07-06,Villarreal CF,36,Defender,163,,L
ply1008,De la,Fuente,Spain,1999-02-26,Villarreal CF,37,Defender,179,76,R
ply1009,Juan,Foyth,Argentina,1998-01-12,Villarreal CF,8,Defender,187,69,R
ply1010,Jorge,Cuenca,Spain,1999-11-17,Villarreal CF,5,Defender,190,75,L
ply1011,Kiko,Femenía,Spain,1991-02-02,Villarreal CF,2,Defender,171,61,R
ply1012,Aïssa,Mandi,Algeria,1991-10-22,Villarreal CF,23,Defender,184,78,R
ply1013,Johan,Mojica,Colombia,1992-08-21,Villarreal CF,12,Defender,185,66,L
ply1014,Pau,Torres,Spain,1997-01-16,Villarreal CF,4,Defender,191,80,L
ply1015,,Pedraza,Spain,1996-04-09,Villarreal CF,24,Defender,184,73,L
ply1016,Raúl,Albiol,Spain,1985-09-04,Villarreal CF,3,Defender,190,82,R
ply1017,Étienne,Capoue,France,1988-07-11,Villarreal CF,6,Midfielder,189,80,R
ply1018,Carlo,García,Spain,2001-02-12,Villarreal CF,28,Midfielder,182,75,R
ply1019,Francis,Coquelin,France,1991-05-13,Villarreal CF,19,Midfielder,177,73,R
ply1020,Dani,Parejo,Spain,1989-04-16,Villarreal CF,10,Midfielder,182,74,R
ply1021,Giovani Lo,Celso,Argentina,1996-04-09,Villarreal CF,17,Midfielder,177,68,L
ply1022,Manu,Morlanes,Spain,1999-01-12,Villarreal CF,20,Midfielder,178,75,R
ply1023,,Pacheco,Spain,2002-01-03,,20,Midfielder,170,,
ply1024,Rodrigo,Alonso,Spain,2003-01-04,Villarreal CF,40,Midfielder,,,
ply1025,,Trigueros,Spain,1991-10-17,Villarreal CF,14,Midfielder,178,75,R
ply1849,Percy,Tau,South Africa,1994-05-13,,23,Forward,175,70,L
ply1850,Colin,Dagba,France,1998-09-09,,2,Defender,170,62,R
ply1851,Adem,Büyük,Turkey,1987-08-30,,99,Forward,177,70,R
ply1852,Ömer,Bayram,Turkey,1991-07-27,,,Defender,175,70,L
ply1853,Krépin,Diatta,Senegal,1999-02-25,,27,Forward,175,68,R
ply1854,Daniel,Podence,Portugal,1995-10-21,,10,Forward,165,62,R
ply1855,Rúben,Semedo,Portugal,1994-04-04,,35,Defender,189,84,R
ply1856,Miloš,Vulić,Serbia,1996-08-19,,7,Midfielder,183,74,R
ply1857,Richmond,Boakye,Ghana,1993-01-28,,,Forward,186,81,R
ply1858,,Guilherme,Brazil,1991-04-05,,18,Midfielder,178,77,R
ply1859,Marin,Leovac,Croatia,1988-08-07,,4,Defender,180,71,L
ply1860,Petar,Stojanović,Slovenia,1995-10-07,,30,Defender,178,72,R
ply1861,Júnior,Moraes,Ukraine,1987-04-04,,18,Forward,176,70,R
ply1862,,Dodô,Brazil,1998-11-17,,2,Defender,166,68,R
ply1863,Yevgen,Konoplyanka,Ukraine,1989-09-29,,10,Forward,178,72,R
ply1864,,Marlos,Ukraine,1988-06-07,,10,Midfielder,174,69,L
ply1865,Mario,Gavranović,Switzerland,1989-11-24,,19,Forward,175,76,R
ply1866,Viktor,Kovalenko,Ukraine,1996-02-14,,24,Midfielder,182,75,R
ply1867,Timothy,Castagne,Belgium,1995-12-05,,27,Defender,185,80,R
ply1868,Damian,Kądzior,Poland,1992-06-16,,92,Forward,174,70,L
ply1869,Gonzalo,Higuaín,Argentina,1987-12-10,,10,Forward,186,85,
ply1870,Blaise,Matuidi,France,1987-04-09,,8,Midfielder,175,75,L
ply1871,Kieran,Trippier,England,1990-09-19,,2,Defender,173,69,R
ply1872,Grzegorz,Krychowiak,Poland,1990-01-29,,23,Arabia,187,83,R
ply1873,Thomas,Partey,Ghana,1993-06-13,,5,Midfielder,185,77,R
ply1874,Diego,Costa,Spain,1988-10-07,,29,Forward,188,83,R
ply1875,Aaron,Ramsey,Wales,1990-12-26,,16,Midfielder,182,76,
ply1876,Kevin,Volland,Germany,1992-07-30,,31,Forward,179,85,L
ply1877,José,Callejón,Spain,1987-02-11,,9,Forward,178,73,R
ply1878,Takumi,Minamino,Japan,1995-01-16,,18,Midfielder,174,68,R
ply1879,Hee-chan,Hwang,South Korea,1996-01-26,,11,Forward,177,77,R
ply1880,Jhon,Lucumí,Colombia,1998-06-26,,26,Defender,187,84,L
ply1881,Dieumerci,Ndongala,Congo DR,1991-06-14,,77,Forward,170,60,R
ply1882,Théo,Bongonda,Belgium,1995-11-20,,10,Forward,177,73,L
ply1883,Kévin,Malcuit,France,1991-07-31,,,Defender,180,76,R
ply1884,Lorenzo,Insigne,Italy,1991-06-04,,24,Forward,163,59,R
ply1885,Stephen,Odey,Nigeria,1998-01-15,,90,Forward,182,72,R
ply1886,Antonio,Candreva,Italy,1987-02-28,,87,Midfielder,180,72,R
ply1887,Diego,Godín,Uruguay,1986-02-16,,2,Defender,187,80,R
ply1888,Mario,Götze,Germany,1992-06-03,,27,Midfielder,176,75,R
ply1889,Tomáš,Souček,Czech Republic,1995-02-27,,28,Midfielder,192,86,R
ply1890,Milan,Škoda,Czech Republic,1986-01-16,,21,Republic,190,85,R
ply1891,Carles,Pérez,Spain,1998-02-16,,7,Forward,173,75,L
ply1892,Raúl de,Tomás,Spain,1994-10-17,,,Forward,180,79,R
ply1893,Franco,Cervi,Argentina,1994-05-26,,11,Midfielder,165,62,L
ply1894,,Pizzi,Portugal,1989-10-06,,,Emirates,177,72,R
ply1895,Joachim,Andersen,Denmark,1996-05-31,,16,Defender,192,90,R
ply1896,Adel,Taarabt,Morocco,1989-05-24,,,Emirates,178,76,R
ply1897,Carlos,Vinícius,Brazil,1995-03-25,,30,Forward,190,83,L
ply1898,Lucas,Tousart,France,1997-04-29,,29,Midfielder,185,83,R
ply1899,,Rodrigo,Spain,1991-03-06,,19,Forward,182,77,L
ply1900,,Willian,Brazil,1988-08-09,,20,Midfielder,175,75,R
ply1901,Michy,Batshuayi,Belgium,1993-10-02,,,Forward,185,83,R
ply1902,Denis,Cheryshev,Russia,1990-12-26,,21,Forward,179,74,L
ply1903,Kevin,Gameiro,France,1987-05-09,,9,Forward,172,70,R
ply1904,Adama,Soumaoro,France,1992-06-18,,5,Defender,186,93,R
ply1905,Kurt,Zouma,France,1994-10-27,,4,Defender,190,95,R
ply1906,Daniel,Wass,Denmark,1989-05-31,,10,Defender,178,74,R
ply1907,Nélson,Semedo,Portugal,1993-11-16,,22,Defender,177,69,R
ply1908,Tyler,Adams,USA,1999-02-14,,12,Midfielder,175,72,R
ply1909,Maxwel,Cornet,Ivory Coast,1996-09-27,,14,Midfielder,179,69,L
ply1910,Oliver,Baumann,Germany,1990-06-02,1899 Hoffenheim,1,Goalkeeper,187,82,R
ply1911,Nahuel,Noll,Germany,2003-03-17,1899 Hoffenheim,36,Goalkeeper,188,75,
ply1912,Philipp,Pentke,Germany,1985-05-01,1899 Hoffenheim,12,Goalkeeper,191,84,R
ply1913,Luca,Philipp,Germany,2000-11-28,,1,Goalkeeper,192,83,R
ply1914,Kevin,Akpoguma,Nigeria,1995-04-19,1899 Hoffenheim,25,Defender,192,85,R
ply1915,Ermin,Bičakčić,Bosnia-Herzegovina,1990-01-24,1899 Hoffenheim,4,Defender,185,85,R
ply1916,Justin,Che,USA,2003-11-18,,12,Defender,185,79,R
ply1917,Eduardo,Quaresma,Portugal,2002-03-02,,23,Defender,185,76,
ply1918,Benjamin,Hübner,Germany,1989-07-04,1899 Hoffenheim,21,Defender,193,86,L
ply1919,Ozan,Kabak,Turkey,2000-03-25,1899 Hoffenheim,5,Defender,186,86,R
ply1920,Pavel,Kadeřábek,Czech Republic,1992-04-25,1899 Hoffenheim,3,Defender,182,81,R
ply1921,Noah,König,Germany,2003-05-17,,2,Defender,188,83,R
ply1922,Stanley,N'Soki,France,1999-04-09,1899 Hoffenheim,34,Defender,184,83,L
ply1923,Kevin,Vogt,Germany,1991-09-23,1899 Hoffenheim,22,Defender,194,87,R
ply1924,Christoph,Baumgartner,Austria,1999-08-01,1899 Hoffenheim,14,Midfielder,180,73,R
ply1925,Finn,Becker,Germany,2000-06-08,1899 Hoffenheim,20,Midfielder,177,74,L
ply1926,Tom,Bischof,Germany,2005-06-28,1899 Hoffenheim,39,Midfielder,176,66,
ply1927,Muhammed,Damar,Germany,2004-04-09,,7,Midfielder,185,,
ply1928,Dennis,Geiger,Germany,1998-06-10,1899 Hoffenheim,8,Midfielder,173,65,R
ply1929,Grischa,Prömel,Germany,1995-01-09,1899 Hoffenheim,6,Midfielder,184,81,
ply1930,Sebastian,Rudy,Germany,1990-02-28,1899 Hoffenheim,16,Midfielder,180,74,R
ply1931,Robert,Skov,Denmark,1996-05-20,1899 Hoffenheim,29,Midfielder,185,81,
ply1932,Angelo,Stiller,Germany,2001-04-04,1899 Hoffenheim,13,Midfielder,183,73,L
ply1933,Umut,Tohumcu,Germany,2004-08-11,,8,Midfielder,175,71,
ply1934,Fisnik,Asllani,Germany,2002-08-08,1899 Hoffenheim,44,Forward,189,82,
ply1935,Ihlas,Bebou,Togo,1994-04-23,1899 Hoffenheim,9,Forward,185,78,R
ply1936,Jacob Bruun,Larsen,Denmark,1998-09-19,1899 Hoffenheim,7,Forward,183,75,R
ply1937,Munas,Dabbur,Israel,1992-05-14,1899 Hoffenheim,10,Forward,182,76,R
ply1938,Andrej,Kramarić,Croatia,1991-06-19,1899 Hoffenheim,27,Forward,177,73,R
ply1939,Michael,Rechner,Germany,1980-05-27,1899 Hoffenheim,,Goalkeeping,186,83,R
ply1940,Philipp,Lussi,Germany,1994-02-11,1899 Hoffenheim,,Athletic,189,87,
ply1941,Martin,Seiler,Germany,1989-04-03,1899 Hoffenheim,,Athletic,187,81,
ply1942,Christian,Weigl,Germany,1976-06-13,1899 Hoffenheim,,Athletic,184,84,
ply1943,Christian,Neitzert,Germany,1984-08-13,1899 Hoffenheim,,Rehab,178,78,
ply1944,Bernd,Steinhoff,Germany,1980-03-19,1899 Hoffenheim,,Rehab,,,
ply1945,Niklas,Mayer,Germany,1991-12-13,1899 Hoffenheim,,Game,182,,
ply1946,Timo,Gross,Germany,1990-08-27,1899 Hoffenheim,,Chief,180,78,
ply1947,Hans-Dieter,Hermann,Germany,1960-05-14,1899 Hoffenheim,,Jul-06,,,
ply1948,Jan,Mayer,Germany,1972-08-05,1899 Hoffenheim,,Jul-10,,,
ply1949,Georgios,Athanasiadis,Greece,1993-04-07,AEK Athen,,Goalkeeper,191,85,R
ply1950,Vasilios,Chatziemmanouil,Greece,1999-08-09,,61,Goalkeeper,186,79,L
ply1951,Cican,Stanković,Austria,1992-11-04,AEK Athen,23,Goalkeeper,186,80,R
ply1952,Georgios,Theocharis,Greece,2002-06-30,,99,Goalkeeper,187,90,
ply1953,Panagiotis,Tsintotas,Greece,1993-07-04,AEK Athen,1,Goalkeeper,192,87,R
ply1954,Gerasimos,Mitoglou,Greece,1999-10-20,AEK Athen,24,Defender,195,85,R
ply1955,Milad,Mohammadi,Iran,1993-09-29,AEK Athen,3,Defender,178,79,L
ply1956,Harold,Moukoudi,Cameroon,1997-11-27,AEK Athen,,Defender,191,74,R
ply1957,Alexandros,Parras,Greece,1998-05-12,AEK Athen,18,Defender,182,67,L
ply1958,Vedad,Radonja,Bosnia-Herzegovina,2001-09-06,,37,Defender,182,72,R
ply1959,Lazaros,Rota,Greece,1997-08-23,AEK Athen,12,Defender,180,,R
ply1960,Djibril,Sidibé,France,1992-07-29,AEK Athen,,Defender,182,71,R
ply1961,Giorgos,Tzavellas,Greece,1987-11-26,AEK Athen,31,Defender,183,77,L
ply1962,Domagoj,Vida,Croatia,1989-04-29,AEK Athen,,Defender,184,76,R
ply1963,Nordin,Amrabat,Morocco,1987-03-31,AEK Athen,7,Midfielder,179,73,R
ply1964,Niclas,Eliasson,Sweden,1995-12-07,AEK Athen,,Midfielder,178,72,L
ply1965,Alexander,Fransson,Sweden,1994-04-02,AEK Athen,14,Midfielder,180,74,R
ply1966,Mijat,Gaćinović,Serbia,1995-02-08,AEK Athen,,Midfielder,175,66,R
ply1967,Konstantinos,Galanopoulos,Greece,1997-12-28,AEK Athen,25,Midfielder,172,72,R
ply1968,Ehsan,Hajsafi,Iran,1990-02-25,AEK Athen,26,Midfielder,176,74,L
ply1969,Jens,Jønsson,Denmark,1993-01-10,AEK Athen,,Midfielder,182,78,R
ply1970,Petros,Mantalos,Greece,1991-08-31,AEK Athen,20,Midfielder,176,73,R
ply1971,Georgios,Moustakopoulos,Greece,1998-08-13,AEK Athen,80,Midfielder,,,R
ply1972,Konstantinos,Roukounakis,Greece,2001-07-17,AEK Athen,46,Midfielder,183,77,L
ply1973,Anel,Šabanadžović,Bosnia-Herzegovina,1999-05-24,AEK Athen,44,Midfielder,182,70,R
ply1974,Damian,Szymański,Poland,1995-06-16,AEK Athen,4,Midfielder,183,76,R
ply1975,Steven,Zuber,Switzerland,1991-08-17,AEK Athen,17,Midfielder,182,72,R
ply1976,Sergio,Araujo,Argentina,1992-01-28,AEK Athen,11,Forward,180,81,R
ply1977,Efthymios,Christopoulos,Greece,2000-09-20,,70,Forward,181,76,R
ply1978,Levi,García,Trinidad & Tobago,1997-11-20,AEK Athen,9,Forward,182,78,L
ply1979,Michalis,Kosidis,Greece,2002-02-09,,35,Forward,191,80,
ply1980,Theodosis,Macheras,Greece,2000-05-09,AEK Athen,,Forward,179,74,
ply1981,Orbelín,Pineda,Mexico,1996-03-24,AEK Athen,,Forward,169,64,R
ply1982,Tom van,Weert,Netherlands,1990-06-07,AEK Athen,,Forward,182,79,R
ply1983,,Zini,Angola,2002-07-03,AEK Athen,,Forward,181,,R
ply1984,Carlos,Roa,Argentina,1969-08-15,AEK Athen,,Goalkeeping,192,87,
ply1985,Guido,Bonini,Argentina,1986-08-26,AEK Athen,,Fitness,188,91,
ply1986,Thomas,Didillon,France,1995-11-28,AS Monaco,30,Goalkeeper,193,84,L
ply1987,Yann,Lienard,France,2003-03-16,AS Monaco,50,Goalkeeper,192,82,R
ply1988,Alexander,Nübel,Germany,1996-09-30,AS Monaco,16,Goalkeeper,193,86,R
ply1989,Ruben,Aguilar,France,1993-04-26,AS Monaco,26,Defender,172,71,R
ply1990,Benoît,Badiashile,France,2001-03-26,AS Monaco,5,Defender,194,75,L
ply1991,Caio,Henrique,Brazil,1997-07-31,AS Monaco,12,Defender,179,70,L
ply1992,Axel,Disasi,France,1998-03-11,AS Monaco,6,Defender,190,86,R
ply1993,Ismail,Jakobs,Germany,1999-08-17,AS Monaco,14,Defender,183,75,L
ply1994,Guillermo,Maripán,Chile,1994-05-06,AS Monaco,3,Defender,194,83,R
ply1995,Yllan,Okou,France,2002-12-23,AS Monaco,38,Defender,180,65,L
ply1996,Malang,Sarr,France,1999-01-23,AS Monaco,23,Defender,182,73,L
ply1997,,Vanderson,Brazil,2001-06-21,AS Monaco,2,Defender,174,69,R
ply1998,Maghnes,Akliouche,Algeria,2002-02-25,AS Monaco,21,Midfielder,175,63,L
ply1999,Eliesse Ben,Seghir,France,2005-02-14,AS Monaco,99,Midfielder,,,
ply2000,Mohamed,Camara,Mali,2000-01-06,AS Monaco,4,Midfielder,175,69,R
ply2001,Youssouf,Fofana,France,1999-01-10,AS Monaco,19,Midfielder,176,74,R
ply2002,Aleksandr,Golovin,Russia,1996-05-30,AS Monaco,17,Midfielder,180,69,R
ply2003,Jean,Lucas,Brazil,1998-06-22,AS Monaco,11,Midfielder,181,78,R
ply2004,Félix,Lemaréchal,France,2003-08-07,AS Monaco,29,Midfielder,181,73,R
ply2005,Soungoutou,Magassa,France,2003-10-08,AS Monaco,41,Midfielder,188,,R
ply2006,Eliot,Matazo,Belgium,2002-02-15,AS Monaco,15,Midfielder,174,67,R
ply2007,Wissam Ben,Yedder,France,1990-08-12,AS Monaco,10,Forward,170,68,
ply2008,Myron,Boadu,Netherlands,2001-01-14,AS Monaco,9,Forward,181,67,R
ply2009,Gelson,Martins,Portugal,1995-05-11,AS Monaco,77,Forward,173,74,R
ply2010,Willem,Geubbels,France,2001-08-16,AS Monaco,53,Forward,185,72,R
ply2011,Frederic De,Boever,Qatar,1980-09-23,AS Monaco,,Goalkeeping,,,
ply2012,Pietro,Boer,Italy,2002-05-12,AS Roma,63,Goalkeeper,193,80,R
ply2013,Rui,Patrício,Portugal,1988-02-15,AS Roma,1,Goalkeeper,190,84,L
ply2014,Mile,Svilar,Belgium,1999-08-27,AS Roma,99,Goalkeeper,189,82,R
ply2015,William,Bianda,France,2000-04-30,AS Roma,,Defender,186,82,L
ply2016,,Ibañez,Brazil,1998-11-23,AS Roma,3,Defender,187,80,R
ply2017,Jan,Oliveras,Spain,2004-07-07,AS Roma,74,Defender,172,,L
ply2018,Rick,Karsdorp,Netherlands,1995-02-11,AS Roma,2,Defender,184,80,R
ply2019,Dimitrios,Keramitsis,Italy,2004-07-01,AS Roma,60,Defender,193,78,
ply2020,Marash,Kumbulla,Albania,2000-02-08,AS Roma,24,Defender,190,78,R
ply2021,Gianluca,Mancini,Italy,1996-04-17,AS Roma,23,Defender,191,82,R
ply2022,Filippo,Missori,Italy,2004-03-24,AS Roma,58,Defender,182,,R
ply2023,Chris,Smalling,England,1989-11-22,AS Roma,6,Defender,194,90,R
ply2024,Leonardo,Spinazzola,Italy,1993-03-25,AS Roma,37,Defender,186,75,R
ply2025,Matías,Viña,Uruguay,1997-11-09,AS Roma,17,Defender,180,73,L
ply2026,Edoardo,Bove,Italy,2002-05-16,AS Roma,52,Midfielder,176,63,R
ply2027,Ante,Ćorić,Croatia,1997-04-14,AS Roma,,Midfielder,177,75,
ply2028,Bryan,Cristante,Italy,1995-03-03,AS Roma,4,Midfielder,187,85,R
ply2029,Ebrima,Darboe,Gambia,2001-06-06,AS Roma,55,Midfielder,178,69,R
ply2030,Giacomo,Faticanti,Italy,2004-07-31,AS Roma,73,Midfielder,175,,R
ply2031,Nemanja,Matić,Serbia,1988-08-01,AS Roma,8,Midfielder,194,85,L
ply2032,Lorenzo,Pellegrini,Italy,1996-06-19,AS Roma,7,Midfielder,186,77,
ply2033,Filippo,Tripi,Italy,2002-01-06,AS Roma,65,Midfielder,179,69,R
ply2034,Cristian,Volpato,Australia,2003-11-15,AS Roma,62,Midfielder,187,75,L
ply2035,Nicola,Zalewski,Poland,2002-01-23,AS Roma,59,Midfielder,175,65,R
ply2036,Andrea,Belotti,Italy,1993-12-20,AS Roma,11,Forward,181,84,R
ply2037,Stephan El,Shaarawy,Italy,1992-10-27,AS Roma,92,Forward,178,72,R
ply2038,Eldor,Shomurodov,Uzbekistan,1995-06-29,AS Roma,14,Forward,190,76,R
ply2039,Nicolò,Zaniolo,Italy,1999-07-02,AS Roma,22,Forward,190,79,L
ply2040,Nuno,Santos,Portugal,1973-04-20,AS Roma,,Goalkeeping,185,81,
ply2041,Igor,Akinfeev,Russia,1986-04-08,CSKA Moskva,35,Goalkeeper,186,82,R
ply2042,Danila,Bokov,Russia,2002-08-09,CSKA Moskva,45,Goalkeeper,185,77,R
ply2043,Vladislav,Torop,Russia,2003-11-07,CSKA Moskva,49,Goalkeeper,189,84,L
ply2044,Bruno,Fuchs,Brazil,1999-04-01,CSKA Moskva,3,Defender,190,82,R
ply2045,Igor,Diveev,Russia,1999-09-27,CSKA Moskva,78,Defender,193,85,R
ply2046,Milan,Gajić,Serbia,1996-01-28,CSKA Moskva,22,Defender,178,74,
ply2047,Vadim,Karpov,Russia,2002-07-14,CSKA Moskva,62,Defender,190,77,R
ply2048,Matvey,Lukin,Russia,2004-04-27,CSKA Moskva,90,Defender,177,72,L
ply2049,,Moisés,Brazil,1995-03-11,CSKA Moskva,27,Defender,183,79,L
ply2050,Kirill,Nababkin,Russia,1986-09-08,CSKA Moskva,14,Defender,184,77,
ply2051,Georgiy,Shchennikov,Russia,1991-04-27,CSKA Moskva,42,Defender,178,75,L
ply2052,Willyan,Rocha,Brazil,1995-01-27,CSKA Moskva,4,Defender,193,86,R
ply2053,Jorge,Carrascal,Colombia,1998-05-25,CSKA Moskva,8,Midfielder,179,70,R
ply2054,Nikita,Ermakov,Russia,2003-01-19,CSKA Moskva,72,Midfielder,181,70,
ply2055,Dmitri,Kaptilovikh,Russia,2003-02-22,CSKA Moskva,48,Midfielder,186,80,R
ply2056,Konstantin,Kuchaev,Russia,1998-03-18,CSKA Moskva,20,Midfielder,182,74,R
ply2057,Jesús,Medina,Paraguay,1997-04-30,CSKA Moskva,28,Midfielder,177,70,L
ply2058,Víctor,Méndez,Chile,1999-09-23,CSKA Moskva,88,Midfielder,170,66,R
ply2059,Maksim,Mukhin,Russia,2001-11-04,CSKA Moskva,6,Midfielder,181,67,R
ply2060,Ivan,Oblyakov,Russia,1998-07-05,CSKA Moskva,10,Midfielder,175,74,L
ply2061,Baktiyor,Zaynutdinov,Kazakhstan,1998-04-02,CSKA Moskva,19,Midfielder,183,75,L
ply2062,Saša,Zdjelar,Serbia,1995-03-20,CSKA Moskva,5,Midfielder,183,75,R
ply2063,Fedor,Chalov,Russia,1998-04-10,CSKA Moskva,9,Forward,183,75,R
ply2064,Adolfo,Gaich,Argentina,1999-02-26,CSKA Moskva,21,Forward,190,82,R
ply2065,Egor,Ushakov,Russia,2002-12-02,CSKA Moskva,41,Forward,176,65,R
ply2066,Vladislav,Yakovlev,Russia,2002-02-14,CSKA Moskva,46,Forward,185,77,
ply2067,Anton,Zabolotny,Russia,1991-06-13,CSKA Moskva,91,Forward,191,84,R
ply2068,Ralf,Fährmann,Germany,1988-09-27,FC Schalke 04,1,Goalkeeper,197,98,R
ply2069,Justin,Heekeren,Germany,2000-11-27,FC Schalke 04,28,Goalkeeper,193,86,
ply2070,Michael,Langer,Austria,1985-01-06,FC Schalke 04,34,Goalkeeper,195,93,R
ply2071,Alexander,Schwolow,Germany,1992-06-02,FC Schalke 04,13,Goalkeeper,190,84,R
ply2072,Cédric,Brunner,Switzerland,1994-02-17,FC Schalke 04,27,Defender,180,75,R
ply2073,Ibrahima,Cissé,France,2001-02-15,FC Schalke 04,22,Defender,196,84,R
ply2074,Leo,Greiml,Austria,2001-07-03,FC Schalke 04,3,Defender,186,77,R
ply2075,Marcin,Kamiński,Poland,1992-01-15,FC Schalke 04,35,Defender,192,84,
ply2076,Henning,Matriciani,Germany,2000-03-14,,12,Defender,187,76,R
ply2077,Thomas,Ouwejan,Netherlands,1996-09-30,FC Schalke 04,2,Defender,183,76,L
ply2078,Sepp van den,Berg,Netherlands,2001-12-20,FC Schalke 04,5,Defender,189,78,R
ply2079,Maya,Yoshida,Japan,1988-08-24,FC Schalke 04,4,Defender,189,79,R
ply2080,Mehmet-Can,Aydın,Germany,2002-02-09,FC Schalke 04,23,Midfielder,179,75,R
ply2081,Kerim,Çalhanoğlu,Germany,2002-08-26,,20,Midfielder,183,80,L
ply2082,Dominick,Drexler,Germany,1990-05-26,FC Schalke 04,24,Midfielder,183,71,R
ply2083,Florian,Flick,Germany,2000-05-01,FC Schalke 04,17,Midfielder,188,79,
